region,date,region_code,zip_file,file,size,gpkg,dsn,url
EA,1968-09-05,a11,zip/cis_arc_1968.zip,rgc_a11_19680905_XXXXXX.e00,1102820,EA_1968-09-05.gpkg,rgc_a11_19680905_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19680905_XXXXXX.e00
EA,1968-09-12,a11,zip/cis_arc_1968.zip,rgc_a11_19680912_XXXXXX.e00,1083819,EA_1968-09-12.gpkg,rgc_a11_19680912_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19680912_XXXXXX.e00
EA,1968-09-19,a11,zip/cis_arc_1968.zip,rgc_a11_19680919_XXXXXX.e00,991984,EA_1968-09-19.gpkg,rgc_a11_19680919_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19680919_XXXXXX.e00
EA,1968-09-26,a11,zip/cis_arc_1968.zip,rgc_a11_19680926_XXXXXX.e00,999184,EA_1968-09-26.gpkg,rgc_a11_19680926_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19680926_XXXXXX.e00
EA,1968-10-03,a11,zip/cis_arc_1968.zip,rgc_a11_19681003_XXXXXX.e00,968793,EA_1968-10-03.gpkg,rgc_a11_19681003_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19681003_XXXXXX.e00
EA,1968-10-10,a11,zip/cis_arc_1968.zip,rgc_a11_19681010_XXXXXX.e00,938392,EA_1968-10-10.gpkg,rgc_a11_19681010_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19681010_XXXXXX.e00
EA,1968-10-17,a11,zip/cis_arc_1968.zip,rgc_a11_19681017_XXXXXX.e00,977404,EA_1968-10-17.gpkg,rgc_a11_19681017_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19681017_XXXXXX.e00
EA,1969-06-18,a11,zip/cis_arc_1969.zip,rgc_a11_19690618_XXXXXX.e00,972034,EA_1969-06-18.gpkg,rgc_a11_19690618_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19690618_XXXXXX.e00
EA,1969-06-25,a11,zip/cis_arc_1969.zip,rgc_a11_19690625_XXXXXX.e00,1008147,EA_1969-06-25.gpkg,rgc_a11_19690625_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19690625_XXXXXX.e00
EA,1969-07-02,a11,zip/cis_arc_1969.zip,rgc_a11_19690702_XXXXXX.e00,1026370,EA_1969-07-02.gpkg,rgc_a11_19690702_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19690702_XXXXXX.e00
EA,1969-07-09,a11,zip/cis_arc_1969.zip,rgc_a11_19690709_XXXXXX.e00,1008259,EA_1969-07-09.gpkg,rgc_a11_19690709_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19690709_XXXXXX.e00
EA,1969-07-16,a11,zip/cis_arc_1969.zip,rgc_a11_19690716_XXXXXX.e00,996758,EA_1969-07-16.gpkg,rgc_a11_19690716_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19690716_XXXXXX.e00
EA,1969-07-23,a11,zip/cis_arc_1969.zip,rgc_a11_19690723_XXXXXX.e00,1016004,EA_1969-07-23.gpkg,rgc_a11_19690723_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19690723_XXXXXX.e00
EA,1969-07-30,a11,zip/cis_arc_1969.zip,rgc_a11_19690730_XXXXXX.e00,1085093,EA_1969-07-30.gpkg,rgc_a11_19690730_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19690730_XXXXXX.e00
EA,1969-08-06,a11,zip/cis_arc_1969.zip,rgc_a11_19690806_XXXXXX.e00,1097170,EA_1969-08-06.gpkg,rgc_a11_19690806_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19690806_XXXXXX.e00
EA,1969-08-13,a11,zip/cis_arc_1969.zip,rgc_a11_19690813_XXXXXX.e00,1030122,EA_1969-08-13.gpkg,rgc_a11_19690813_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19690813_XXXXXX.e00
EA,1969-08-20,a11,zip/cis_arc_1969.zip,rgc_a11_19690820_XXXXXX.e00,1055744,EA_1969-08-20.gpkg,rgc_a11_19690820_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19690820_XXXXXX.e00
EA,1969-08-27,a11,zip/cis_arc_1969.zip,rgc_a11_19690827_XXXXXX.e00,1083389,EA_1969-08-27.gpkg,rgc_a11_19690827_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19690827_XXXXXX.e00
EA,1969-09-03,a11,zip/cis_arc_1969.zip,rgc_a11_19690903_XXXXXX.e00,1078337,EA_1969-09-03.gpkg,rgc_a11_19690903_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19690903_XXXXXX.e00
EA,1969-09-10,a11,zip/cis_arc_1969.zip,rgc_a11_19690910_XXXXXX.e00,1037150,EA_1969-09-10.gpkg,rgc_a11_19690910_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19690910_XXXXXX.e00
EA,1969-09-17,a11,zip/cis_arc_1969.zip,rgc_a11_19690917_XXXXXX.e00,1038534,EA_1969-09-17.gpkg,rgc_a11_19690917_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19690917_XXXXXX.e00
EA,1969-09-24,a11,zip/cis_arc_1969.zip,rgc_a11_19690924_XXXXXX.e00,999632,EA_1969-09-24.gpkg,rgc_a11_19690924_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19690924_XXXXXX.e00
EA,1969-10-01,a11,zip/cis_arc_1969.zip,rgc_a11_19691001_XXXXXX.e00,988357,EA_1969-10-01.gpkg,rgc_a11_19691001_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19691001_XXXXXX.e00
EA,1969-10-08,a11,zip/cis_arc_1969.zip,rgc_a11_19691008_XXXXXX.e00,1004680,EA_1969-10-08.gpkg,rgc_a11_19691008_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19691008_XXXXXX.e00
EA,1969-10-15,a11,zip/cis_arc_1969.zip,rgc_a11_19691015_XXXXXX.e00,980045,EA_1969-10-15.gpkg,rgc_a11_19691015_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19691015_XXXXXX.e00
EA,1970-06-12,a11,zip/cis_arc_1970.zip,rgc_a11_19700612_XXXXXX.e00,988306,EA_1970-06-12.gpkg,rgc_a11_19700612_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19700612_XXXXXX.e00
EA,1970-06-26,a11,zip/cis_arc_1970.zip,rgc_a11_19700626_XXXXXX.e00,984000,EA_1970-06-26.gpkg,rgc_a11_19700626_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19700626_XXXXXX.e00
EA,1970-07-07,a11,zip/cis_arc_1970.zip,rgc_a11_19700707_XXXXXX.e00,1024556,EA_1970-07-07.gpkg,rgc_a11_19700707_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19700707_XXXXXX.e00
EA,1970-07-14,a11,zip/cis_arc_1970.zip,rgc_a11_19700714_XXXXXX.e00,1041745,EA_1970-07-14.gpkg,rgc_a11_19700714_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19700714_XXXXXX.e00
EA,1970-07-21,a11,zip/cis_arc_1970.zip,rgc_a11_19700721_XXXXXX.e00,1077838,EA_1970-07-21.gpkg,rgc_a11_19700721_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19700721_XXXXXX.e00
EA,1970-07-28,a11,zip/cis_arc_1970.zip,rgc_a11_19700728_XXXXXX.e00,1090323,EA_1970-07-28.gpkg,rgc_a11_19700728_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19700728_XXXXXX.e00
EA,1970-08-04,a11,zip/cis_arc_1970.zip,rgc_a11_19700804_XXXXXX.e00,1097079,EA_1970-08-04.gpkg,rgc_a11_19700804_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19700804_XXXXXX.e00
EA,1970-08-11,a11,zip/cis_arc_1970.zip,rgc_a11_19700811_XXXXXX.e00,1126313,EA_1970-08-11.gpkg,rgc_a11_19700811_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19700811_XXXXXX.e00
EA,1970-08-18,a11,zip/cis_arc_1970.zip,rgc_a11_19700818_XXXXXX.e00,1173447,EA_1970-08-18.gpkg,rgc_a11_19700818_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19700818_XXXXXX.e00
EA,1970-08-25,a11,zip/cis_arc_1970.zip,rgc_a11_19700825_XXXXXX.e00,1178083,EA_1970-08-25.gpkg,rgc_a11_19700825_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19700825_XXXXXX.e00
EA,1970-09-01,a11,zip/cis_arc_1970.zip,rgc_a11_19700901_XXXXXX.e00,1147148,EA_1970-09-01.gpkg,rgc_a11_19700901_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19700901_XXXXXX.e00
EA,1970-09-08,a11,zip/cis_arc_1970.zip,rgc_a11_19700908_XXXXXX.e00,1113178,EA_1970-09-08.gpkg,rgc_a11_19700908_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19700908_XXXXXX.e00
EA,1970-09-16,a11,zip/cis_arc_1970.zip,rgc_a11_19700916_XXXXXX.e00,1139568,EA_1970-09-16.gpkg,rgc_a11_19700916_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19700916_XXXXXX.e00
EA,1970-09-22,a11,zip/cis_arc_1970.zip,rgc_a11_19700922_XXXXXX.e00,1079360,EA_1970-09-22.gpkg,rgc_a11_19700922_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19700922_XXXXXX.e00
EA,1970-09-29,a11,zip/cis_arc_1970.zip,rgc_a11_19700929_XXXXXX.e00,1102689,EA_1970-09-29.gpkg,rgc_a11_19700929_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19700929_XXXXXX.e00
EA,1970-10-06,a11,zip/cis_arc_1970.zip,rgc_a11_19701006_XXXXXX.e00,1036486,EA_1970-10-06.gpkg,rgc_a11_19701006_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19701006_XXXXXX.e00
EA,1970-10-13,a11,zip/cis_arc_1970.zip,rgc_a11_19701013_XXXXXX.e00,1039894,EA_1970-10-13.gpkg,rgc_a11_19701013_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19701013_XXXXXX.e00
EA,1970-10-20,a11,zip/cis_arc_1970.zip,rgc_a11_19701020_XXXXXX.e00,1034399,EA_1970-10-20.gpkg,rgc_a11_19701020_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19701020_XXXXXX.e00
EA,1971-06-23,a11,zip/cis_arc_1971.zip,rgc_a11_19710623_XXXXXX.e00,1055077,EA_1971-06-23.gpkg,rgc_a11_19710623_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19710623_XXXXXX.e00
EA,1971-06-30,a11,zip/cis_arc_1971.zip,rgc_a11_19710630_XXXXXX.e00,996210,EA_1971-06-30.gpkg,rgc_a11_19710630_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19710630_XXXXXX.e00
EA,1971-07-07,a11,zip/cis_arc_1971.zip,rgc_a11_19710707_XXXXXX.e00,1034507,EA_1971-07-07.gpkg,rgc_a11_19710707_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19710707_XXXXXX.e00
EA,1971-07-14,a11,zip/cis_arc_1971.zip,rgc_a11_19710714_XXXXXX.e00,1031871,EA_1971-07-14.gpkg,rgc_a11_19710714_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19710714_XXXXXX.e00
EA,1971-07-21,a11,zip/cis_arc_1971.zip,rgc_a11_19710721_XXXXXX.e00,1151960,EA_1971-07-21.gpkg,rgc_a11_19710721_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19710721_XXXXXX.e00
EA,1971-07-28,a11,zip/cis_arc_1971.zip,rgc_a11_19710728_XXXXXX.e00,1213288,EA_1971-07-28.gpkg,rgc_a11_19710728_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19710728_XXXXXX.e00
EA,1971-08-04,a11,zip/cis_arc_1971.zip,rgc_a11_19710804_XXXXXX.e00,1178664,EA_1971-08-04.gpkg,rgc_a11_19710804_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19710804_XXXXXX.e00
EA,1971-08-11,a11,zip/cis_arc_1971.zip,rgc_a11_19710811_XXXXXX.e00,1161298,EA_1971-08-11.gpkg,rgc_a11_19710811_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19710811_XXXXXX.e00
EA,1971-08-18,a11,zip/cis_arc_1971.zip,rgc_a11_19710818_XXXXXX.e00,1171659,EA_1971-08-18.gpkg,rgc_a11_19710818_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19710818_XXXXXX.e00
EA,1971-08-25,a11,zip/cis_arc_1971.zip,rgc_a11_19710825_XXXXXX.e00,1170498,EA_1971-08-25.gpkg,rgc_a11_19710825_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19710825_XXXXXX.e00
EA,1971-09-01,a11,zip/cis_arc_1971.zip,rgc_a11_19710901_XXXXXX.e00,1024378,EA_1971-09-01.gpkg,rgc_a11_19710901_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19710901_XXXXXX.e00
EA,1971-09-08,a11,zip/cis_arc_1971.zip,rgc_a11_19710908_XXXXXX.e00,1007686,EA_1971-09-08.gpkg,rgc_a11_19710908_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19710908_XXXXXX.e00
EA,1971-09-15,a11,zip/cis_arc_1971.zip,rgc_a11_19710915_XXXXXX.e00,1007226,EA_1971-09-15.gpkg,rgc_a11_19710915_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19710915_XXXXXX.e00
EA,1971-09-22,a11,zip/cis_arc_1971.zip,rgc_a11_19710922_XXXXXX.e00,1004760,EA_1971-09-22.gpkg,rgc_a11_19710922_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19710922_XXXXXX.e00
EA,1971-09-29,a11,zip/cis_arc_1971.zip,rgc_a11_19710929_XXXXXX.e00,1005622,EA_1971-09-29.gpkg,rgc_a11_19710929_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19710929_XXXXXX.e00
EA,1971-10-06,a11,zip/cis_arc_1971.zip,rgc_a11_19711006_XXXXXX.e00,1010659,EA_1971-10-06.gpkg,rgc_a11_19711006_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19711006_XXXXXX.e00
EA,1971-10-13,a11,zip/cis_arc_1971.zip,rgc_a11_19711013_XXXXXX.e00,976920,EA_1971-10-13.gpkg,rgc_a11_19711013_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19711013_XXXXXX.e00
EA,1971-10-20,a11,zip/cis_arc_1971.zip,rgc_a11_19711020_XXXXXX.e00,1004721,EA_1971-10-20.gpkg,rgc_a11_19711020_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19711020_XXXXXX.e00
EA,1971-10-27,a11,zip/cis_arc_1971.zip,rgc_a11_19711027_XXXXXX.e00,969716,EA_1971-10-27.gpkg,rgc_a11_19711027_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19711027_XXXXXX.e00
EA,1972-06-21,a11,zip/cis_arc_1972.zip,rgc_a11_19720621_XXXXXX.e00,970683,EA_1972-06-21.gpkg,rgc_a11_19720621_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19720621_XXXXXX.e00
EA,1972-06-28,a11,zip/cis_arc_1972.zip,rgc_a11_19720628_XXXXXX.e00,966590,EA_1972-06-28.gpkg,rgc_a11_19720628_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19720628_XXXXXX.e00
EA,1972-07-06,a11,zip/cis_arc_1972.zip,rgc_a11_19720706_XXXXXX.e00,971579,EA_1972-07-06.gpkg,rgc_a11_19720706_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19720706_XXXXXX.e00
EA,1972-07-12,a11,zip/cis_arc_1972.zip,rgc_a11_19720712_XXXXXX.e00,988509,EA_1972-07-12.gpkg,rgc_a11_19720712_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19720712_XXXXXX.e00
EA,1972-07-19,a11,zip/cis_arc_1972.zip,rgc_a11_19720719_XXXXXX.e00,1106417,EA_1972-07-19.gpkg,rgc_a11_19720719_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19720719_XXXXXX.e00
EA,1972-07-26,a11,zip/cis_arc_1972.zip,rgc_a11_19720726_XXXXXX.e00,1063219,EA_1972-07-26.gpkg,rgc_a11_19720726_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19720726_XXXXXX.e00
EA,1972-08-02,a11,zip/cis_arc_1972.zip,rgc_a11_19720802_XXXXXX.e00,1116846,EA_1972-08-02.gpkg,rgc_a11_19720802_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19720802_XXXXXX.e00
EA,1972-08-09,a11,zip/cis_arc_1972.zip,rgc_a11_19720809_XXXXXX.e00,1111430,EA_1972-08-09.gpkg,rgc_a11_19720809_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19720809_XXXXXX.e00
EA,1972-08-16,a11,zip/cis_arc_1972.zip,rgc_a11_19720816_XXXXXX.e00,1169545,EA_1972-08-16.gpkg,rgc_a11_19720816_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19720816_XXXXXX.e00
EA,1972-08-23,a11,zip/cis_arc_1972.zip,rgc_a11_19720823_XXXXXX.e00,1126813,EA_1972-08-23.gpkg,rgc_a11_19720823_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19720823_XXXXXX.e00
EA,1972-08-30,a11,zip/cis_arc_1972.zip,rgc_a11_19720830_XXXXXX.e00,1070766,EA_1972-08-30.gpkg,rgc_a11_19720830_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19720830_XXXXXX.e00
EA,1972-09-06,a11,zip/cis_arc_1972.zip,rgc_a11_19720906_XXXXXX.e00,1163342,EA_1972-09-06.gpkg,rgc_a11_19720906_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19720906_XXXXXX.e00
EA,1972-09-13,a11,zip/cis_arc_1972.zip,rgc_a11_19720913_XXXXXX.e00,1147946,EA_1972-09-13.gpkg,rgc_a11_19720913_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19720913_XXXXXX.e00
EA,1972-09-20,a11,zip/cis_arc_1972.zip,rgc_a11_19720920_XXXXXX.e00,1071170,EA_1972-09-20.gpkg,rgc_a11_19720920_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19720920_XXXXXX.e00
EA,1972-09-27,a11,zip/cis_arc_1972.zip,rgc_a11_19720927_XXXXXX.e00,1122263,EA_1972-09-27.gpkg,rgc_a11_19720927_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19720927_XXXXXX.e00
EA,1972-10-04,a11,zip/cis_arc_1972.zip,rgc_a11_19721004_XXXXXX.e00,1165199,EA_1972-10-04.gpkg,rgc_a11_19721004_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19721004_XXXXXX.e00
EA,1972-10-11,a11,zip/cis_arc_1972.zip,rgc_a11_19721011_XXXXXX.e00,1113259,EA_1972-10-11.gpkg,rgc_a11_19721011_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19721011_XXXXXX.e00
EA,1972-10-18,a11,zip/cis_arc_1972.zip,rgc_a11_19721018_XXXXXX.e00,1163988,EA_1972-10-18.gpkg,rgc_a11_19721018_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19721018_XXXXXX.e00
EA,1972-10-25,a11,zip/cis_arc_1972.zip,rgc_a11_19721025_XXXXXX.e00,1139037,EA_1972-10-25.gpkg,rgc_a11_19721025_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19721025_XXXXXX.e00
EA,1972-11-01,a11,zip/cis_arc_1972.zip,rgc_a11_19721101_XXXXXX.e00,1239988,EA_1972-11-01.gpkg,rgc_a11_19721101_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19721101_XXXXXX.e00
EA,1973-06-20,a11,zip/cis_arc_1973.zip,rgc_a11_19730620_XXXXXX.e00,1054289,EA_1973-06-20.gpkg,rgc_a11_19730620_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19730620_XXXXXX.e00
EA,1973-06-27,a11,zip/cis_arc_1973.zip,rgc_a11_19730627_XXXXXX.e00,1002251,EA_1973-06-27.gpkg,rgc_a11_19730627_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19730627_XXXXXX.e00
EA,1973-07-05,a11,zip/cis_arc_1973.zip,rgc_a11_19730705_XXXXXX.e00,1026269,EA_1973-07-05.gpkg,rgc_a11_19730705_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19730705_XXXXXX.e00
EA,1973-07-11,a11,zip/cis_arc_1973.zip,rgc_a11_19730711_XXXXXX.e00,1050231,EA_1973-07-11.gpkg,rgc_a11_19730711_XXXXXX.e00,https://ice-glaces.ec.gc.ca/www_archive/AOI_11/Coverages/rgc_a11_19730711_XXXXXX.e00
